Eddie Lopat,Baseball,Swell,1990,58,,,1
Elroy Face,Baseball,Swell,1990,28,,,1
Warren Spahn,Baseball,Swell,1990,86,,,1
Eric Soderholm,Baseball,Swell,1990,85,,,1
Babe Ruth,Baseball,Swell,1990,124,,,1
Earl Weaver,Baseball,Swell,1990,95,,,1
Johnny Podres,Baseball,Swell,1990,73,,,1
Monte Irvin,Baseball,Swell,1990,44,,,1
Grover C. Alexander,Baseball,Swell,1990,128,,,1
Jerry Grote,Baseball,Swell,1990,36,,,1
Rico Carty,Baseball,Swell,1990,18,,,1
Harvey Haddix,Baseball,Swell,1990,114,,,1
Pie Traynor,Baseball,Swell,1990,148,,,1
Don Baylor,Baseball,Swell,1990,6,,,1
Roy White,Baseball,Swell,1990,97,,,1
Harry Walker,Baseball,Swell,1990,94,,,1
Joe Garagiola,Baseball,Swell,1990,31,,,1
George Foster,Baseball,Swell,1990,112,,,1
Bill Mazeroski,Baseball,Swell,1990,60,,,1
Bobby Doerr,Baseball,Swell,1990,25,,,1
Yogi Berra,Baseball,Swell,1990,8,,,1
Hank Aaron,Baseball,Swell,1990,102,,,1
Lou Burdette,Baseball,Swell,1990,16,,,1
Billy Herman,Baseball,Swell,1990,39,,,1
Carl Yastrzemski,Baseball,Swell,1990,108,,,3
Roberto Clemente,Baseball,Swell,1990,132,,,3
Milt Pappas,Baseball,Swell,1990,69,,,3
Bobby Witt,Baseball,Topps,1991,27,,,1
Kent Mercker,Baseball,Topps,1991,772,,,1
Ernie Whitt,Baseball,Topps,1991,492,,,1
Scott Terry ,Baseball,Topps,1991,539,,,1
Jeff Manto,Baseball,Topps,1991,488,,,1
Tommy Gregg,Baseball,Topps,1991,742,,,1
Domingo Ramos,Baseball,Topps,1991,541,,,1
Garry Templeton,Baseball,Topps,1991,253,,,1
Paul Gibson,Baseball,Topps,1991,431,,,1
Dan Plesac,Baseball,Topps,1991,146,,,1
Gene Harris ,Baseball,Topps,1991,203,,,1
Jose Oquendo,Baseball,Topps,1991,343,,,1
Tim Crews,Baseball,Topps,1991,737,,,1
Mickey Morandini,Baseball,Topps,1991,342,,,1
Jeff Gray,Baseball,Topps,1991,731,,,1
Darren Daulton,Baseball,Topps,1991,89,,,1
John Kruk,Baseball,Topps,1991,689,,,1
Kevin McReynolds,Baseball,Topps,1991,105,,,1
Jeff Ballard,Baseball,Topps,1991,546,,,1
Scott Aldred,Baseball,Topps,1991,658,,,1
Chris Nabholz,Baseball,Topps,1991,197,,,1
Marvell Wynne,Baseball,Topps,1991,714,,,1
John Marzano,Baseball,Topps,1991,574,,,1
Mark Williamson,Baseball,Topps,1991,296,,,1
Franklin Stubbs,Baseball,Topps,1991,732,,,1
Bruce Ruffin,Baseball,Topps,1991,637,,,1
Mike Witt,Baseball,Topps,1991,536,,,1
Mike Kingery,Baseball,Topps,1991,657,,,1
Mike Simms,Baseball,Topps,1991,32,,,1
Joe Orsulak,Baseball,Topps,1991,521,,,1
Julio Machado,Baseball,Topps,1991,434,,,1
Fred McGriff,Baseball,Topps,1989,385,,,1
Al Osuna,Baseball,Topps,1991,149,,,1
Denny Martinez,Baseball,Topps,1991,528,,,1
Pete O'Brien,Baseball,Topps,1991,585,,,1
Matt Young,Baseball,Topps,1991,108,,,1
Dave Righetti,Baseball,Topps,1991,410,,,1
Chet Lemon,Baseball,Topps,1991,469,,,1
Dan Pasqua,Baseball,Topps,1991,364,,,1
Bill Swift,Baseball,Topps,1991,276,,,1
Julio Valera,Baseball,Topps,1991,504,,,1
Rafael Ramirez,Baseball,Topps,1991,423,,,1
Oddibe McDowell,Baseball,Topps,1991,533,,,1
Juan Berenguer,Baseball,Topps,1991,449,,,1
Jim Presley,Baseball,Topps,1991,643,,,1
Jerry Don Gleaton,Baseball,Topps,1991,597,,,1
Jack Howell,Baseball,Topps,1991,57,,,1
Dennis Cook,Baseball,Topps,1991,467,,,1
Mark Carreon,Baseball,Topps,1991,764,,,1
Cory Snyder,Baseball,Topps,1991,323,,,1
Luis Aquino,Baseball,Topps,1991,169,,,1
Chris Hammond,Baseball,Topps,1991,258,,,1
Randy Myers,Baseball,Topps,1991,780,,,1
Julio Franco,Baseball,Topps,1991,775,,,1
Mike Devereaux,Baseball,Topps,1991,758,,,1
Steve Wilson,Baseball,Topps,1991,69,,,1
Juan Agosto,Baseball,Topps,1991,703,,,1
Scott Chiamparino,Baseball,Topps,1991,676,,,1
John Moses,Baseball,Topps,1991,341,,,1
Pedro Guerrero ,Baseball,Topps,1991,20,,,1
Tom Glavine,Baseball,Topps,1991,82,,,1
Rick Sutcliffe,Baseball,Topps,1991,415,,,1
Greg Vaughn,Baseball,Topps,1991,347,,,1
Joe Grahe,Baseball,Topps,1991,426,,,1
Tom Candiotti,Baseball,Topps,1991,624,,,1
Cris Carpenter,Baseball,Topps,1991,518,,,1
Norm Charlton,Baseball,Topps,1991,309,,,1
Tom Edens,Baseball,Topps,1991,118,,,1
Dave Magadan,Baseball,Topps,1991,480,,,1
Donn Pall,Baseball,Topps,1991,768,,,1
Les Lancaster,Baseball,Topps,1991,86,,,1
Glenn Davis,Baseball,Topps,1991,350,,,1
Darrin Jackson,Baseball,Topps,1991,373,,,1
Jesse Barfield,Baseball,Topps,1991,85,,,1
Bill Doran,Baseball,Topps,1991,577,,,1
Carlos Baerga,Baseball,Topps,1991,147,,,1
Dave Gallagher,Baseball,Topps,1991,349,,,1
Moises Alou,Baseball,Topps,1991,525,,,1
Dan Pasqua,Baseball,Topps,1991,364,,,1
Ricky Jordan,Baseball,Topps,1991,712,,,1
Ricky Jordan,Baseball,Topps,1991,712,,,1
Juan Gonzalez,Baseball,Topps,1991,224,,,1
Mark Gardner,Baseball,Topps,1991,757,,,1
Tim Sherrill,Baseball,Topps,1991,769,,,1
Jeff Ballard,Baseball,Topps,1989,394,,,1
Ozzie Guillen,Baseball,Topps,1991,620,,,1
Bud Black,Baseball,Topps,1991,292,,,1
Dave Stieb,Baseball,Topps,1991,460,,,1
Jeff Schaefer,Baseball,Topps,1991,681,,,1
Sam Horn,Baseball,Topps,1991,598,,,1
Omar Olivares,Baseball,Topps,1991,271,,,1
Gary Mielke,Baseball,Topps,1991,54,,,1
Von Heyes,Baseball,Topps,1991,15,,,1
Willie Wilson,Baseball,Topps,1991,208,,,1
Hector Villanueva,Baseball,Topps,1991,362,,,1
Mike Boddicker,Baseball,Topps,1991,303,,,1
Ray Lankford,Baseball,Topps,1991,682,,,1
Greg Myers,Baseball,Topps,1991,599,,,1
Todd Benzinger,Baseball,Topps,1991,334,,,1
Ron Darling,Baseball,Topps,1991,735,,,1
Joe Carter,Baseball,Topps,1991,120,,,1
Fernando Valenzuela,Baseball,Topps,1986,11,,,1
Kevin Romine,Baseball,Topps,1991,652,,,1
Danny Jackson,Baseball,Topps,1991,92,,,1
Stan Belinda,Baseball,Topps,1991,522,,,1
Dave Parker,Baseball,Topps,1991,235,,,1
Scott Garrelts,Baseball,Topps,1991,361,,,1
Daryl Boston,Baseball,Topps,1991,83,,,1
Milt Cuyler,Baseball,Topps,1991,684,,,1
Steve Buechele,Baseball,Topps,1991,464,,,1
Bob McClure,Baseball,Topps,1991,84,,,1
Mike Dunne,Baseball,Topps,1991,238,,,1
Ruben Sierra,Baseball,Topps,1991,535,,,1
Gene Nelson,Baseball,Topps,1989,581,,,1
Dave Rohde,Baseball,Topps,1991,531,,,1
Bert Blyleven,Baseball,Topps,1991,615,,,1
Jeff Parrett,Baseball,Topps,1991,56,,,1
Fernando Valenzuela,Baseball,Topps,1991,80,,,1
Trevor Wilson,Baseball,Topps,1991,96,,,1
Howard Johnson,Baseball,Topps,1989,399,,,1
Craig Biggio,Baseball,Topps,1989,404,,,1
Hubie Brooks,Baseball,Topps,1991,115,,,1
Jerome Walton,Baseball,Topps,1991,135,,,1
Jose Gonzalez,Baseball,Topps,1991,279,,,1
Kevin Wickander,Baseball,Topps,1991,246,,,1
John Olerud,Baseball,Topps,1991,168,,,1
Mel Rojas,Baseball,Topps,1991,252,,,1
Craig Wilson,Baseball,Topps,1991,566,,,1
Mel Hall,Baseball,Topps,1991,738,,,1
Kenny Rogers,Baseball,Topps,1991,332,,,1
Barry Bonds,Baseball,Topps,1991,570,,,1
Mark Gardner,Baseball,Topps,1991,757,,,1
Steve Avery ,Baseball,Topps,1991,227,,,1
Al Leiter,Baseball,Topps,1991,233,,,1
Jeff Kunkel,Baseball,Topps,1991,562,,,1
Bill Pecota,Baseball,Topps,1991,754,,,1
Carlos Martinez,Baseball,Topps,1991,156,,,1
Charles Nagy,Baseball,Topps,1991,466,,,1
Ellis Burks,Baseball,Topps,1991,70,,,1
Don Slaught,Baseball,Topps,1991,221,,,1
Joe Grahe,Baseball,Topps,1991,426,,,1
Jerry Browne,Baseball,Topps,1991,76,,,1
Mark Lemke,Baseball,Topps,1991,251,,,1
Rafael Palmeiro,Baseball,Topps,1991,295,,,1
Luis Aquino,Baseball,Topps,1991,169,,,1
Steve Searcy,Baseball,Topps,1989,167,,,1
Phil Stephenson,Baseball,Topps,1991,726,,,1
Gary Green ,Baseball,Topps,1991,184,,,1
Scott Fletcher,Baseball,Topps,1991,785,,,1
Tom Candiotti,Baseball,Topps,1991,624,,,1
Cariton Fisk,Baseball,Topps,1989,392,,,1
Joe Magrane,Baseball,Topps,1991,185,,,1
Dion James,Baseball,Topps,1991,117,,,1
Mickey Hatcher,Baseball,Topps,1991,152,,,1
Ken Howell,Baseball,Topps,1991,209,,,1
Sammy Sosa,Baseball,Topps,1991,414,,,1
Damon Berryhill,Baseball,Topps,1991,188,,,1
Mickey Tettleton,Baseball,Topps,1991,385,,,1
Mark Portugal,Baseball,Topps,1991,647,,,1
Drew Hall,Baseball,Topps,1991,77,,,1
Wes Chamberlain,Baseball,Topps,1991,603,,,1
Jose Deleon,Baseball,Topps,1991,711,,,1
Herm Winningham,Baseball,Topps,1991,204,,,1
Mike Schooler,Baseball,Topps,1991,365,,,1
Jeff Russell,Baseball,Topps,1991,395,,,1
Curt Wilkerson,Baseball,Topps,1989,331,,,1
Geno Petralli,Baseball,Topps,1989,137,,,1
Jose Cecena,Baseball,Topps,1989,683,,,1
Oddibe McDowell,Baseball,Topps,1989,183,,,1
Cecilio Guante,Baseball,Topps,1989,766,,,1
Scott Fletcher,Baseball,Topps,1989,295,,,1
Pete O'Brien,Baseball,Topps,1989,629,,,1
Ed Vandeberg,Baseball,Topps,1989,242,,,1
Chad Kreuter,Baseball,Topps,1989,432,,,1
Jerry Don Gleaton,Baseball,Topps,1989,724,,,1
Mark Gubicza,Baseball,Topps,1990,265,,,1
Roger McDowell,Baseball,Topps,1989,735,,,1
Rick Dempsey,Baseball,Topps,1987,28,,,1
Mike Jeffcoat,Baseball,Topps,1991,244,,,1
Johnny Grubb,Baseball,Topps,1985,643,,,1
Jose Uribe,Baseball,Topps,1991,158,,,1
Luis Salazar,Baseball,Topps,1991,614,,,1
Shane Mack,Baseball,Topps,1991,672,,,1
Dante Bichette,Baseball,Topps,1991,564,,,1
Manny Trillo,Baseball,Topps,1989,66,,,1
Darrin Jackson,Baseball,Topps,1989,286,,,1
Vance Law,Baseball,Topps,1989,501,,,1
Scott Sanderson,Baseball,Topps,1989,212,,,1
Drew Hall,Baseball,Topps,1989,593,,,1
Manny Trillo,Baseball,Topps,1989,66,,,1
Mike Capel,Baseball,Topps,1989,767,,,1
Roberto Alomar,Baseball,Topps,1989,206,,,1
Jimmy Jones,Baseball,Topps,1989,748,,,1
Lance McCullers,Baseball,Topps,1989,307,,,1
Garry Templeton,Baseball,Topps,1989,121,,,1
Mark Grant,Baseball,Topps,1989,178,,,1
Keith Moreland,Baseball,Topps,1989,773,,,1
Marvell Wynne,Baseball,Topps,1989,353,,,1
Pat Tabler,Baseball,Topps,1989,56,,,1
Jamie Moyer,Baseball,Topps,1989,717,,,1
Marty Barrett,Baseball,Topps,1991,496,,,1
Jose Lind,Baseball,Topps,1991,537,,,1
Ryne Sandberg,Baseball,Topps,1991,740,,,1
Cecil Fielder,Baseball,Topps,1991,720,,,1
Devon White,Baseball,Topps,1989,602,,,1
Kevin Mitchell,Baseball,Topps,1987,653,,,1
Darrin Jackson,Baseball,Topps,1991,373,,,1
Kevin Mitchell,Baseball,Topps,1989,189,,,1
Willie Randolph,Baseball,Topps,1988,310,,,1
Bob Brenly,Baseball,Topps,1988,703,,,1
Steve Ellsworth,Baseball,Topps,1989,299,,,1
Montreal Expos / Expo Leaders,Baseball,Topps,1988,81,,,1
Albert Hall,Baseball,Topps,1988,213,,,1
Ken Griffy Sr. ,Baseball,Topps,1988,581,,,1
Mark Ryal,Baseball,Topps,1988,243,,,1
Bill Buckner,Baseball,Topps,1988,147,,,1
Butch Wynegar,Baseball,Topps,1988,737,,,1
Don Sutton,Baseball,Topps,1988,575,,,1
Greg Minton,Baseball,Topps,1988,129,,,1
Daryl Boston,Baseball,Topps,1988,739,,,1
Fred Manrique,Baseball,Topps,1988,437,,,1
Mike Trujillo,Baseball,Topps,1988,307,,,1
Mickey Brantley,Baseball,Topps,1988,687,,,1
Ron Robinson,Baseball,Topps,1988,517,,,1
Tim Raines,Baseball,Topps,1988,403,,Allstar National League,1
Dave Schmidt,Baseball,Topps,1988,214,,,1
Billy Ripken,Baseball,Topps,1988,352,,,1
Mike Young,Baseball,Topps,1988,11,,,1
Lee Guetterman,Baseball,Topps,1988,656,,,1
Floyd Bannister,Baseball,Topps,1988,357,,,1
Jimmy Jones,Baseball,Topps,1988,63,,,1
Lonnie Smith,Baseball,Topps,1988,777,,,1
Oddibe McDowell,Baseball,Topps,1988,617,,,1
Tom Lawless,Baseball,Topps,1988,183,,,1
Bob Forsch,Baseball,Topps,1988,586,,,1
Jay Bell,Baseball,Topps,1988,637,,,1
Zane Smith,Baseball,Topps,1989,688,,,1
Gerald Perry,Baseball,Topps,1989,130,,,1
Bruce Benedict,Baseball,Topps,1989,778,,,1
Dale Murphy,Baseball,Topps,1989,210,,,1
Andy Benes,Baseball,Topps,1989,437,,,1
Terry Francona,Baseball,Topps,1989,31,,,1
Mark Lewis,Baseball,Topps,1989,222,,,1
Denny Martinez,Baseball,Topps,1989,313,,,1
Andy McGaffigan,Baseball,Topps,1989,278,,,1
Luis Rivera,Baseball,Topps,1989,431,,,1
Alexjandro Pena,Baseball,Topps,1989,57,,,1
Gary Gaetti,Baseball,Topps,1989,220,,,1
Fred Toliver,Baseball,Topps,1989,623,,,1
Dave Smith,Baseball,Topps,1989,305,,,1
Lance Johnson,Baseball,Topps,1989,122,,,1
Chet Lemon,Baseball,Topps,1989,514,,,1
Lou Whitaker,Baseball,Topps,1989,320,,,1
Dennis Boyd,Baseball,Topps,1989,326,,,1
Ron Karkovice,Baseball,Topps,1989,308,,,1
Neal Heaton,Baseball,Topps,1989,197,,,1
Garry Templeton,Baseball,Topps,1987,325,,Some Damage,2
Reggie Williams,Baseball,Topps,1987,232,,Some Damage,2
Rich Gedman,Baseball,Topps,1987,740,,,2
Chuck Cary,Baseball,Topps,1987,740,,,2
Mike Maddux,Baseball,Topps,1987,553,,,2
Rafael Belliard,Baseball,Topps,1987,541,,,2
Mike Diaz,Baseball,Topps,1987,469,,,2
Bill Doran,Baseball,Topps,1987,472,,,2
Bip Roberts,Baseball,Topps,1987,637,,,2
Phil Bradley,Baseball,Topps,1987,525,,,2
Charlie Kerfeld,Baseball,Topps,1987,145,,,2
Bill Campbell,Baseball,Topps,1987,674,,,2
Scott Terry,Baseball,Topps,1987,453,,,2
Carl Willis ,Baseball,Topps,1987,101,,,2
Ozzie Virgil,Baseball,Topps,1987,571,,,2
George Hendrick,Baseball,Topps,1988,304,,,2
Andres Galarraga,Baseball,Topps,1990,720,,Some Damage,2
Barry Jones,Baseball,Topps,1990,243,,,2
Vance Law,Baseball,Topps,1990,287,,,2
Donn Pall,Baseball,Topps,1990,219,,,2
Dave Anderson,Baseball,Topps,1990,248,,,2
Bill Caudill,Baseball,Topps,1986,435,,Maybe 1988,2
Todd Burns,Baseball,Topps,1990,369,,,2
Mark Parent,Baseball,Topps,1990,749,,,2
Barry Lyon,Baseball,Topps,1990,258,,,2
Brian Downing,Baseball,Topps,1990,635,,,2
Duane Ward,Baseball,Topps,1990,28,,,2
Tom Kelly,Baseball,Topps,1990,429,,Manager Card,2
Oddibe McDowell,Baseball,Topps,1990,329,,,2
Damaso Garia,Baseball,Topps,1985,702,,Allstar  ,2
Steve Balboni,Baseball,Topps,1986,164,,,2
Scott Fletcher,Baseball,Topps,1990,565,,,2
Juan Samuel,Baseball,Topps,1990,85,,,2
Steve Trout,Baseball,Topps,1989,54,,,2
Gene Walter,Baseball,Topps,1989,758,,,2
Dave Hengel,Baseball,Topps,1989,531,,,2
Mike Kingery,Baseball,Topps,1989,413,,,2
Mark Gubicza,Baseball,Topps,1988,507,,,2
David Cone,Baseball,Topps,1990,11,,,2
Jack Morris,Baseball,Topps,1989,645,,,2
Dick Howser,Baseball,Topps,1990,661,,Manager Card / Turn Back The Clock,2
Pete O'Brien,Baseball,Topps,1989,629,,,2
Kevin Maas,Baseball,Topps,1991,4,,Record Breaker,2
Paul Kilgus,Baseball,Topps,1990,86,,,2
Teddy Higuera,Baseball,Topps,1990,15,,,2
Jeff Hamilton,Baseball,Topps,1990,426,,,2
Wes Gardner,Baseball,Topps,1990,38,,,2
Randy Ready,Baseball,Topps,1990,356,,,2
Cecilio Guante,Baseball,Topps,1990,532,,,2
Willie McGee,Baseball,Topps,1990,285,,,2
Rafael Belliard,Baseball,Topps,1990,143,,,2
Bucky Dent,Baseball,Topps,1990,519,,Manager Card,2
Tommy Helms,Baseball,Topps,1990,110,,Manager Card,2
Bryn Smith,Baseball,Topps,1990,352,,,2
Rick Schu,Baseball,Topps,1990,498,,,2
Mark Gubicza,Baseball,Topps,1990,20,,,2
Randy St. Claire,Baseball,Topps,1990,503,,,2
Hosken Powell,Baseball,Topps,1981,137,,,2
Steve Lake,Baseball,Topps,1990,183,,,2
Steve Balboni,Baseball,Topps,1989,336,,,2
Mike Campbell,Baseball,Topps,1989,143,,,2
Rene Gonzales,Baseball,Topps,1989,213,,,2
Rick Schu,Baseball,Topps,1989,352,,,2
Mark Williamson,Baseball,Topps,1989,546,,,2
Doug Sisk,Baseball,Topps,1989,13,,,2
Jose Bautista,Baseball,Topps,1989,469,,,2
Ken Gerhart,Baseball,Topps,1989,598,,,2
Jeff Ballard,Baseball,Topps,1989,69,,,2
Danny Tartabull,Baseball,Topps,1989,275,,,2
Mark Gubicza,Baseball,Topps,1989,430,,,2
Chris James,Baseball,Topps,1989,298,,,2
Kevin Gross,Baseball,Topps,1989,215,,,2
Scott Sanderson,Baseball,Topps,1990,67,,,2
Cal Ripken,Baseball,Topps,1990,570,,,2
Alan Ashby,Baseball,Topps,1989,492,,,2
Jeff Bittiger,Baseball,Topps,1989,209,,,2
Jerry Reuss,Baseball,Topps,1989,357,,,2
German Jimenez,Baseball,Topps,1989,569,,,2
Felix Fermin,Baseball,Topps,1989,303,,,2
Melido Perez,Baseball,Topps,1989,786,,,2
Steve Lyons,Baseball,Topps,1989,334,,,2
Barry Jones,Baseball,Topps,1989,539,,,2
Greg Walker,Baseball,Topps,1989,408,,,2
Lance Johnson,Baseball,Topps,1989,122,,,2
Ivan Calderon,Baseball,Topps,1989,656,,,2
Henry Cotto,Baseball,Topps,1989,468,,,2
Darnell Coles,Baseball,Topps,1989,738,,,2
Rey Quinones,Baseball,Topps,1989,246,,,2
Mark Williamson,Baseball,Topps,1990,13,,,2
Curt Schilling,Baseball,Topps,1990,97,,,2
Mike Pagliarulo,Baseball,Topps,1990,63,,,2
Jeffrey Leonard,Baseball,Topps,1990,455,,,2
Rick Dempsey,Baseball,Topps,1990,736,,,2
Cal Ripken,Baseball,Topps,1990,8,,Record Breaker,2
Rick Schu,Baseball,Topps,1988,731,,,2
John Smiley,Baseball,Topps,1990,568,,,2
Daryl Boston,Baseball,Topps,1990,524,,,2
Frank Viola,Baseball,Topps,1990,470,,,2
Roy Smalley,Baseball,Topps,1988,239,,,2
Gene Larkin,Baseball,Topps,1988,746,,,2
Tom Nieto,Baseball,Topps,1988,317,,,2
Jeff Sellers,Baseball,Topps,1988,653,,,2
Pat Sheridan,Baseball,Topps,1988,514,,,2
Pat Pacillo,Baseball,Topps,1988,288,,,2
John Cangelosi,Baseball,Topps,1988,506,,,2
Barry Lyons,Baseball,Topps,1988,633,,,2
John Candelaria,Baseball,Topps,1988,546,,,2
Ron Darling,Baseball,Topps,1988,685,,,2
Tom Foley,Baseball,Topps,1988,251,,,2
Dave Clark,Baseball,Topps,1988,49,,,2
Bobby Bonilla,Baseball,Topps,1990,403,,Allstar  ,2
George Bell,Baseball,Topps,1987,612,,Allstar  ,2
Brian Downing,Baseball,Topps,1989,17,,,2
Ron Karkovice,Baseball,Topps,1989,308,,,2
Rick Cerone,Baseball,Topps,1990,303,,Allstar  ,2
Alex Trevine,Baseball,Topps,1990,342,,,2
Dave Martinez,Baseball,Topps,1990,228,,,2
Bob Dernier,Baseball,Topps,1990,204,,,2
Mel Stottlemyre Jr.,Baseball,Topps,1990,263,,,2
Tony Larussa,Baseball,Topps,1990,639,,Manager Card,2
Domingo Ramos,Baseball,Topps,1990,37,,,2
Mike Krukow,Baseball,Topps,1989,125,,,2
Lance Dickson,Baseball,Topps,1991,114,,,2
Adam Peterson,Baseball,Topps,1990,299,,,2
Marty Pevey,Baseball,Topps,1990,137,,,2
Ken Griffy Sr. ,Baseball,Topps,1990,581,,,2
Brian Barnes,Baseball,Topps,1991,211,,,2
Lance Parrish,Baseball,Topps,1990,575,,,2
Daryl Boston,Baseball,Topps,1990,524,,,2
Tim Crews,Baseball,Topps,1990,551,,,2
Scott Fletcher,Baseball,Topps,1990,565,,,2
Andy Allanson,Baseball,Topps,1990,514,,,2
Joe Carter,Baseball,Topps,1990,580,,,2
Greg Swindell,Baseball,Topps,1990,595,,,2
Kevin Hickey,Baseball,Topps,1990,546,,,2
Jay Buhner,Baseball,Topps,1990,554,,,2
Louie Meadows,Baseball,Topps,1990,534,,,2
Frank Robinson,Baseball,Topps,1990,381,,Manager Card,2
Alvin Davis,Baseball,Topps,1990,373,,,2
Bip Roberts,Baseball,Topps,1990,307,,,2
Damon Berryhill,Baseball,Topps,1990,362,,,2
Dwight Smith,Baseball,Topps,1990,311,,,2
Don Aase,Baseball,Topps,1990,301,,,2
Bryn Smith,Baseball,Topps,1990,352,,,2
Willie Fraser,Baseball,Topps,1990,477,,,2
Ken Phelps,Baseball,Topps,1990,411,,,2
Bill Long,Baseball,Topps,1990,499,,,2
Carmelo Castillo,Baseball,Topps,1990,427,,,2
Mel Hall,Baseball,Topps,1990,436,,,2
Steve Buechele,Baseball,Topps,1990,279,,,2
Jerry Reed,Baseball,Topps,1990,247,,,2
Willie McGee,Baseball,Topps,1990,285,,,2
Mark Davidson,Baseball,Topps,1990,267,,,2
Scott Terry,Baseball,Topps,1989,686,,,2
Tom Pagnozzi,Baseball,Topps,1989,208,,,2
Robin Ventura,Baseball,Topps,1989,764,,,2
Tom Candiotti,Baseball,Topps,1989,599,,,2
Brook Jacoby,Baseball,Topps,1989,739,,,2
Ruben Sierra,Baseball,Topps,1989,53,,,2
Wade Boggs,Baseball,Topps,1990,387,,,2
Scott Garrelts,Baseball,Topps,1987,475,,Some Damage,2
Joel Youngblood,Baseball,Topps,1989,304,,,2
Ozzie Smith,Baseball,Topps,1987,598,,,2
San Francisco Giants,Baseball,Topps,1989,351,,Giants Leaders,2
Doug Rader,Baseball,Topps,1990,51,,Manager Card,2
Dave Dravecky,Baseball,Topps,1989,601,,,2
Ernie Riles,Baseball,Topps,1989,676,,,2
Donnell Nixon,Baseball,Topps,1989,447,,,2
Mike LaCoss,Baseball,Topps,1989,417,,,2
Dave Justice,Baseball,Topps,1991,329,,,2
Whitey Herzog,Baseball,Topps,1990,261,,Manager Card,2
Craig Lefferts,Baseball,Topps,1988,734,,,2
Jack Clark,Baseball,Topps,1989,410,,,2
Gregg Jefferies,Baseball,Topps,1990,457,,,2
Russ Nixon,Baseball,Topps,1990,171,,Manager Card,2
Dave Henderson,Baseball,Topps,1990,68,,,2
Bob Knepper,Baseball,Topps,1988,151,,,2
Denny Walling,Baseball,Topps,1988,719,,,2
Tony Bernazard,Baseball,Topps,1988,122,,,2
Luis Polonia,Baseball,Topps,1988,238,,,2
Mike Gallego,Baseball,Topps,1988,702,,,2
Joaquin Andujar,Baseball,Topps,1988,47,,,2
Mike Pagliarulo,Baseball,Topps,1988,435,,,2
Guy Hoffman,Baseball,Topps,1988,496,,,2
Jay Tibbs,Baseball,Topps,1988,464,,,2
Paul Assenmacher,Baseball,Topps,1988,266,,,2
Charlie Puleo,Baseball,Topps,1988,179,,,2
Gary Roenicke,Baseball,Topps,1988,523,,,2
Bill Schroeder,Baseball,Topps,1988,12,,,2
Jim Rice,Baseball,Topps,1988,675,,,2
Von Hayes,Baseball,Topps,1990,710,,,2
Steve Wilson,Baseball,Topps,1990,741,,,2
Mark Parent,Baseball,Topps,1990,749,,,2
Dave Smith,Baseball,Topps,1990,746,,,2
Juan Bell,Baseball,Topps,1990,724,,,2
Larry Sheets,Baseball,Topps,1990,708,,,2
Terry Pendleton,Baseball,Topps,1990,725,,,2
Scott Bailes,Baseball,Topps,1990,784,,,2
Dave Leiper,Baseball,Topps,1990,773,,,2
Sparky Anderson,Baseball,Topps,1990,609,,Manager Card,2
Rick Rhoden,Baseball,Topps,1990,588,,,2
Willie Wilson,Baseball,Topps,1989,168,,,2
Kurt Stillwell,Baseball,Topps,1989,596,,,2
Gary Thurman,Baseball,Topps,1989,323,,,2
Larry Owen,Baseball,Topps,1989,87,,,2
Israel Sanchez,Baseball,Topps,1989,452,,,2
Pat Tabler,Baseball,Topps,1989,56,,,2
Ellis Burks,Baseball,Topps,1989,785,,,2
Todd Benzinger,Baseball,Topps,1989,493,,,2
Larry Parrish,Baseball,Topps,1989,354,,,2
Jody Reed,Baseball,Topps,1989,734,,,2
Dave Martinez,Baseball,Topps,1989,763,,,2
Keith Hernandez,Baseball,Topps,1989,480,,,2
Mookie Wilson,Baseball,Topps,1989,545,,,2
Roger McDowell,Baseball,Topps,1989,735,,,2
Len Dystra,Baseball,Topps,1989,435,,,2
Sid Fernandez,Baseball,Topps,1989,790,,,2
David Wells,Baseball,Topps,1989,567,,,2
Bob Boone,Baseball,Topps,1989,243,,,2
Chili Davis,Baseball,Topps,1989,525,,,2
Greg Minton,Baseball,Topps,1989,576,,,2
Gerald Young,Baseball,Topps,1989,95,,,2
Dave Parker,Baseball,Topps,1989,475,,,2
Dennis Eckersley,Baseball,Topps,1989,370,,,2
Steve Ontiveros,Baseball,Topps,1989,692,,,2
Roger Clemens,Baseball,Topps,1990,245,,,2
Willie Ansley,Baseball,Topps,1989,607,,,2
Alex Trevine,Baseball,Topps,1989,64,,,2
Glenn Davis,Baseball,Topps,1989,765,,,2
Juan Berenguer,Baseball,Topps,1989,294,,,2
Mike Henneman,Baseball,Topps,1989,365,,,2
Pat Sheridan,Baseball,Topps,1989,288,,,2
Guillermo Hernandez,Baseball,Topps,1989,43,,,2
Doyle Alexander,Baseball,Topps,1989,77,,,2
Scott Lusader,Baseball,Topps,1989,487,,,2
Tom Brookens,Baseball,Topps,1989,342,,,2
Mike Boddicker,Baseball,Topps,1989,71,,,2
Mark Salas,Baseball,Topps,1989,384,,,2
Bobby Thigpen,Baseball,Topps,1989,762,,,2
Jay Buhner,Baseball,Topps,1989,223,,,2
Matt Williams,Baseball,Topps,1990,41,,,2
Bret Saberhagen,Baseball,Topps,1988,540,,,2
Dan Plesac ,Baseball,Topps,1988,670,,,2
Marvin Freeman,Baseball,Topps,1989,634,,,2
